VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,FullyVaccinated,thirddosedaily,thirddosecumulative,firstboosterdailydose,additionaldosecumulative,fourthdailydose,secondadditionaldosecumulative,fullyvaccinatedcumulative
12/15/2021 10:00,Unknown,1300,431536,632,327195,31,42628,663,,0,807,52054,,34,369823
12/15/2021 10:00,Washington,91,74549,66,68356,9,12053,75,,0,356,28636,1,26,80409
12/15/2021 10:00,Wicomico,73,52751,72,48565,4,4682,76,,0,327,18567,,5,53247
12/15/2021 10:00,Worcester,21,34840,24,31966,5,2956,29,,0,182,14227,,6,34922
12/16/2021 10:00,Allegany,14,32879,11,30319,1,3563,12,,0,94,12710,,6,33882
12/16/2021 10:00,Anne Arundel,557,392555,273,362643,16,26978,289,,0,2868,143406,,82,389621
12/16/2021 10:00,Baltimore,677,557772,269,519274,38,39439,307,,0,3551,209059,4,101,558713
12/16/2021 10:00,Baltimore City,431,352062,240,318120,31,23491,271,,0,2197,111717,,70,341611
12/16/2021 10:00,Calvert,86,60814,40,56210,1,4334,41,,0,414,22004,,10,60544
12/16/2021 10:00,Caroline,20,15490,10,14439,2,3064,12,,0,97,5715,,7,17503
12/16/2021 10:00,Carroll,293,108588,84,101690,8,10619,92,,0,853,43059,5,63,112309
12/16/2021 10:00,Cecil,55,51205,27,46928,7,4277,34,,0,355,15489,,8,51205
12/16/2021 10:00,Charles,166,104188,48,95472,2,6031,50,,0,548,30299,1,14,101503
12/16/2021 10:00,Dorchester,29,16401,10,15147,3,2326,13,,0,119,6486,1,9,17473
12/16/2021 10:00,Frederick,289,183901,99,170223,6,18545,105,,0,1466,69781,4,101,188768
12/16/2021 10:00,Garrett,6,13238,6,12059,,1042,6,,0,27,5574,,2,13101
12/16/2021 10:00,Harford,183,160501,80,149377,17,14550,97,,0,923,59063,,30,163927
12/16/2021 10:00,Howard,644,262708,377,243324,9,15253,386,,0,2260,105599,2,86,258577
12/16/2021 10:00,Kent,15,11767,4,10952,5,1033,9,,0,152,5413,,1,11985
12/16/2021 10:00,Montgomery,1203,853254,569,782225,20,51148,589,,0,5718,330632,9,372,833373
12/16/2021 10:00,Prince Georges,1338,620210,421,562918,31,35217,452,,0,3474,170892,2,94,598135
12/16/2021 10:00,Queen Annes,39,31469,19,29242,1,2888,20,,0,180,12782,,2,32130
12/16/2021 10:00,Somerset,4,11345,3,10167,1,1254,4,,0,41,3738,,1,11421
12/16/2021 10:00,St. Marys,97,66815,31,61816,10,4427,41,,0,425,23072,,6,66243
12/16/2021 10:00,Talbot,30,24532,27,22642,4,3096,31,,0,151,12320,,14,25738
12/16/2021 10:00,Unknown,1128,432664,272,327467,198,42826,470,,0,986,53040,2,36,370293
12/16/2021 10:00,Washington,106,74655,50,68406,14,12067,64,,0,428,29064,,26,80473
12/16/2021 10:00,Wicomico,54,52805,29,48594,1,4683,30,,0,249,18816,,5,53277
12/16/2021 10:00,Worcester,32,34872,10,31976,,2956,10,,0,175,14402,,6,34932
12/17/2021 10:00,Allegany,31,32910,24,30343,4,3567,28,,0,195,12905,1,7,33910
12/17/2021 10:00,Anne Arundel,490,393045,455,363098,12,26990,467,,0,2686,146092,1,83,390088
12/17/2021 10:00,Baltimore,610,558382,451,519725,34,39473,485,,0,3247,212306,1,102,559198
12/17/2021 10:00,Baltimore City,536,352598,314,318434,16,23507,330,,0,2065,113782,3,73,341941
12/17/2021 10:00,Calvert,97,60911,56,56266,2,4336,58,,0,519,22523,,10,60602
12/17/2021 10:00,Caroline,31,15521,8,14447,2,3066,10,,0,112,5827,,7,17513
12/17/2021 10:00,Carroll,149,108737,114,101804,5,10624,119,,0,900,43959,2,65,112428
12/17/2021 10:00,Cecil,54,51259,42,46970,,4277,42,,0,224,15713,,8,51247
12/17/2021 10:00,Charles,178,104366,118,95590,2,6033,120,,0,682,30981,,14,101623
12/17/2021 10:00,Dorchester,18,16419,6,15153,1,2327,7,,0,80,6566,,9,17480
12/17/2021 10:00,Frederick,340,184241,210,170433,11,18556,221,,0,1414,71195,1,102,188989
12/17/2021 10:00,Garrett,25,13263,24,12083,1,1043,25,,0,101,5675,1,3,13126
12/17/2021 10:00,Harford,164,160665,155,149532,8,14558,163,,0,950,60013,,30,164090
12/17/2021 10:00,Howard,352,263060,331,243655,2,15255,333,,0,2326,107925,1,87,258910
12/17/2021 10:00,Kent,4,11771,5,10957,1,1034,6,,0,39,5452,,1,11991
12/17/2021 10:00,Montgomery,1259,854513,769,782994,18,51166,787,,0,6982,337614,8,380,834160
12/17/2021 10:00,Prince Georges,1220,621430,577,563495,24,35241,601,,0,3714,174606,2,96,598736
12/17/2021 10:00,Queen Annes,43,31512,35,29277,2,2890,37,,0,224,13006,1,3,32167
12/17/2021 10:00,Somerset,11,11356,20,10187,,1254,20,,0,72,3810,,1,11441
12/17/2021 10:00,St. Marys,104,66919,49,61865,2,4429,51,,0,604,23676,,6,66294
12/17/2021 10:00,Talbot,60,24592,23,22665,3,3099,26,,0,159,12479,,14,25764
12/17/2021 10:00,Unknown,1428,434092,421,327888,25,42851,446,,0,864,53904,2,38,370739
12/17/2021 10:00,Washington,122,74777,104,68510,13,12080,117,,0,501,29565,1,27,80590
12/17/2021 10:00,Wicomico,70,52875,33,48627,5,4688,38,,0,320,19136,1,6,53315
12/17/2021 10:00,Worcester,52,34924,16,31992,1,2957,17,,0,193,14595,,6,34949
12/18/2021 10:00,Allegany,19,32929,17,30360,,3567,17,,0,72,12977,,7,33927
12/18/2021 10:00,Anne Arundel,358,393403,194,363292,11,27001,205,,0,1293,147385,1,84,390293
12/18/2021 10:00,Baltimore,542,558924,392,520117,8,39481,400,,0,2149,214455,3,105,559598
12/18/2021 10:00,Baltimore City,392,352990,195,318629,4,23511,199,,0,1440,115222,1,74,342140
12/18/2021 10:00,Calvert,63,60974,31,56297,,4336,31,,0,202,22725,,10,60633
12/18/2021 10:00,Caroline,2,15523,6,14453,,3066,6,,0,16,5843,,7,17519
12/18/2021 10:00,Carroll,118,108855,75,101879,5,10629,80,,0,431,44390,,65,112508
12/18/2021 10:00,Cecil,35,51294,27,46997,1,4278,28,,0,89,15802,,8,51275
12/18/2021 10:00,Charles,103,104469,91,95681,1,6034,92,,0,424,31405,,14,101715
12/18/2021 10:00,Dorchester,8,16427,7,15160,,2327,7,,0,36,6602,,9,17487
12/18/2021 10:00,Frederick,197,184438,339,170772,6,18562,345,,0,981,72176,1,103,189334
12/18/2021 10:00,Garrett,12,13275,8,12091,,1043,8,,0,26,5701,,3,13134
12/18/2021 10:00,Harford,133,160798,160,149692,4,14562,164,,0,476,60489,,30,164254
12/18/2021 10:00,Howard,445,263505,475,244130,3,15258,478,,0,1205,109130,,87,259388
12/18/2021 10:00,Kent,4,11775,1,10958,,1034,1,,0,21,5473,,1,11992
12/18/2021 10:00,Montgomery,1343,855856,634,783628,9,51175,643,,0,4415,342029,7,387,834803
12/18/2021 10:00,Prince Georges,740,622170,359,563854,11,35252,370,,0,2432,177038,,96,599106
12/18/2021 10:00,Queen Annes,19,31531,9,29286,1,2891,10,,0,94,13100,,3,32177
12/18/2021 10:00,Somerset,9,11365,4,10191,1,1255,5,,0,25,3835,,1,11446
12/18/2021 10:00,St. Marys,40,66959,21,61886,1,4430,22,,0,127,23803,,6,66316
12/18/2021 10:00,Talbot,8,24600,4,22669,,3099,4,,0,41,12520,,14,25768
12/18/2021 10:00,Unknown,886,434978,208,328096,234,43085,442,,0,707,54611,,38,371181
12/18/2021 10:00,Washington,70,74847,42,68552,2,12082,44,,0,129,29694,,27,80634
12/18/2021 10:00,Wicomico,37,52912,55,48682,1,4689,56,,0,167,19303,1,7,53371
12/18/2021 10:00,Worcester,23,34947,8,32000,,2957,8,,0,93,14688,,6,34957
12/19/2021 10:00,Allegany,15,32944,5,30365,,3567,5,,0,34,13011,,7,33932
12/19/2021 10:00,Anne Arundel,237,393640,131,363423,2,27003,133,,0,836,148221,,84,390426
12/19/2021 10:00,Baltimore,282,559206,192,520309,7,39488,199,,0,1257,215712,1,106,559797
12/19/2021 10:00,Baltimore City,203,353193,101,318730,2,23513,103,,0,700,115922,1,75,342243
12/19/2021 10:00,Calvert,40,61014,18,56315,,4336,18,,0,129,22854,,10,60651
12/19/2021 10:00,Caroline,6,15529,2,14455,,3066,2,,0,16,5859,,7,17521
12/19/2021 10:00,Carroll,45,108900,29,101908,,10629,29,,0,250,44640,,65,112537
12/19/2021 10:00,Cecil,14,51308,12,47009,,4278,12,,0,81,15883,,8,51287
12/19/2021 10:00,Charles,71,104540,22,95703,5,6039,27,,0,231,31636,,14,101742
12/19/2021 10:00,Dorchester,3,16430,3,15163,,2327,3,,0,18,6620,,9,17490
12/19/2021 10:00,Frederick,88,184526,55,170827,,18562,55,,0,375,72551,,103,189389
12/19/2021 10:00,Garrett,3,13278,4,12095,,1043,4,,0,25,5726,,3,13138
12/19/2021 10:00,Harford,80,160878,38,149730,7,14569,45,,0,420,60909,,30,164299
12/19/2021 10:00,Howard,180,263685,96,244226,,15258,96,,0,1029,110159,,87,259484
12/19/2021 10:00,Kent,4,11779,1,10959,,1034,1,,0,11,5484,,1,11993
12/19/2021 10:00,Montgomery,855,856711,336,783964,15,51190,351,,0,3007,345036,3,390,835154
12/19/2021 10:00,Prince Georges,445,622615,192,564046,5,35257,197,,0,1478,178516,1,97,599303
12/19/2021 10:00,Queen Annes,10,31541,5,29291,,2891,5,,0,57,13157,,3,32182
12/19/2021 10:00,Somerset,1,11366,4,10195,,1255,4,,0,11,3846,,1,11450
12/19/2021 10:00,St. Marys,34,66993,18,61904,1,4431,19,,0,78,23881,,6,66335
12/19/2021 10:00,Talbot,9,24609,2,22671,,3099,2,,0,31,12551,,14,25770
12/19/2021 10:00,Unknown,479,435457,71,328167,8,43093,79,,0,323,54934,,38,371260
12/19/2021 10:00,Washington,31,74878,19,68571,2,12084,21,,0,68,29762,1,28,80655
12/19/2021 10:00,Wicomico,27,52939,17,48699,,4689,17,,0,89,19392,,7,53388
12/19/2021 10:00,Worcester,8,34955,9,32009,1,2958,10,,0,70,14758,,6,34967
12/20/2021 10:00,Allegany,17,32961,14,30379,1,3568,15,,0,133,13144,,7,33947
12/20/2021 10:00,Anne Arundel,622,394262,363,363786,15,27018,378,,0,3081,151302,2,86,390804
12/20/2021 10:00,Baltimore,718,559924,476,520785,23,39511,499,,0,3636,219348,2,108,560296
12/20/2021 10:00,Baltimore City,465,353658,303,319033,14,23527,317,,0,2173,118095,,75,342560
12/20/2021 10:00,Calvert,96,61110,56,56371,,4336,56,,0,445,23299,,10,60707
12/20/2021 10:00,Caroline,10,15539,5,14460,,3066,5,,0,40,5899,,7,17526
12/20/2021 10:00,Carroll,121,109021,120,102028,8,10637,128,,0,761,45401,1,66,112665
12/20/2021 10:00,Cecil,62,51370,33,47042,4,4282,37,,0,172,16055,,8,51324
12/20/2021 10:00,Charles,166,104706,60,95763,4,6043,64,,0,676,32312,,14,101806
12/20/2021 10:00,Dorchester,12,16442,8,15171,,2327,8,,0,97,6717,,9,17498
12/20/2021 10:00,Frederick,239,184765,312,171139,11,18573,323,,0,1237,73788,1,104,189712
12/20/2021 10:00,Garrett,13,13291,9,12104,,1043,9,,0,59,5785,,3,13147
12/20/2021 10:00,Harford,213,161091,132,149862,5,14574,137,,0,1044,61953,,30,164436
12/20/2021 10:00,Howard,464,264149,336,244562,7,15265,343,,0,2181,112340,5,92,259827
12/20/2021 10:00,Kent,5,11784,13,10972,1,1035,14,,0,59,5543,,1,12007
12/20/2021 10:00,Montgomery,1349,858060,813,784777,15,51205,828,,0,6588,351624,11,401,835982
12/20/2021 10:00,Prince Georges,1353,623968,492,564538,22,35279,514,,0,4153,182669,,97,599817
12/20/2021 10:00,Queen Annes,37,31578,21,29312,1,2892,22,,0,234,13391,,3,32204
12/20/2021 10:00,Somerset,14,11380,11,10206,,1255,11,,0,61,3907,,1,11461
12/20/2021 10:00,St. Marys,119,67112,44,61948,8,4439,52,,0,487,24368,,6,66387
12/20/2021 10:00,Talbot,34,24643,12,22683,,3099,12,,0,181,12732,,14,25782
12/20/2021 10:00,Unknown,1187,436644,158,328325,32,43125,190,,0,864,55798,4,42,371450
12/20/2021 10:00,Washington,114,74992,77,68648,5,12089,82,,0,465,30227,1,29,80737
12/20/2021 10:00,Wicomico,85,53024,48,48747,5,4694,53,,0,338,19730,,7,53441
12/20/2021 10:00,Worcester,45,35000,50,32059,1,2959,51,,0,214,14972,,6,35018
12/21/2021 10:00,Allegany,37,32998,18,30397,1,3569,19,,0,140,13284,,7,33966
12/21/2021 10:00,Anne Arundel,776,395038,421,364207,12,27030,433,,0,2854,154156,1,87,391237
12/21/2021 10:00,Baltimore,854,560778,501,521286,25,39536,526,,0,4085,223433,3,111,560822
12/21/2021 10:00,Baltimore City,515,354173,326,319359,22,23549,348,,0,2478,120573,2,77,342908
12/21/2021 10:00,Calvert,87,61197,37,56408,,4336,37,,0,465,23764,,10,60744
12/21/2021 10:00,Caroline,11,15550,11,14471,2,3068,13,,0,91,5990,2,9,17539
12/21/2021 10:00,Carroll,129,109150,84,102112,6,10643,90,,0,809,46210,2,68,112755
12/21/2021 10:00,Cecil,66,51436,62,47104,10,4292,72,,0,413,16468,,8,51396
12/21/2021 10:00,Charles,154,104860,68,95831,6,6049,74,,0,614,32926,1,15,101880
12/21/2021 10:00,Dorchester,21,16463,20,15191,,2327,20,,0,149,6866,,9,17518
12/21/2021 10:00,Frederick,288,185053,330,171469,9,18582,339,,0,1153,74941,2,106,190051
12/21/2021 10:00,Garrett,24,13315,15,12119,,1043,15,,0,107,5892,,3,13162
12/21/2021 10:00,Harford,210,161301,173,150035,7,14581,180,,0,1117,63070,1,31,164616
12/21/2021 10:00,Howard,532,264681,435,244997,6,15271,441,,0,2205,114545,5,97,260268
12/21/2021 10:00,Kent,11,11795,4,10976,2,1037,6,,0,49,5592,,1,12013
12/21/2021 10:00,Montgomery,1359,859419,703,785480,18,51223,721,,0,6725,358349,9,410,836703
12/21/2021 10:00,Prince Georges,1297,625265,550,565088,18,35297,568,,0,4175,186844,3,100,600385
12/21/2021 10:00,Queen Annes,30,31608,17,29329,1,2893,18,,0,199,13590,,3,32222
12/21/2021 10:00,Somerset,9,11389,8,10214,1,1256,9,,0,39,3946,,1,11470
12/21/2021 10:00,St. Marys,149,67261,105,62053,1,4440,106,,0,286,24654,,6,66493
12/21/2021 10:00,Talbot,50,24693,11,22694,1,3100,12,,0,210,12942,,14,25794
12/21/2021 10:00,Unknown,1804,438448,431,328756,31,43156,462,,0,890,56688,2,44,371912
12/21/2021 10:00,Washington,125,75117,89,68737,10,12099,99,,0,452,30679,,29,80836
12/21/2021 10:00,Wicomico,71,53095,27,48774,3,4697,30,,0,256,19986,,7,53471
12/21/2021 10:00,Worcester,49,35049,24,32083,4,2963,28,,0,210,15182,2,8,35046
12/22/2021 10:00,Allegany,39,33037,24,30421,2,3571,26,,0,231,13515,,7,33992
12/22/2021 10:00,Anne Arundel,702,395740,331,364538,9,27039,340,,0,2628,156784,1,88,391577
12/22/2021 10:00,Baltimore,832,561610,580,521866,23,39559,603,,0,3779,227212,3,114,561425
12/22/2021 10:00,Baltimore City,621,354794,460,319819,13,23562,473,,0,2196,122769,4,81,343381
12/22/2021 10:00,Calvert,113,61310,55,56463,,4336,55,,0,421,24185,2,12,60799
12/22/2021 10:00,Caroline,21,15571,7,14478,1,3069,8,,0,133,6123,,9,17547
12/22/2021 10:00,Carroll,118,109268,101,102213,10,10653,111,,0,711,46921,4,72,112866
12/22/2021 10:00,Cecil,77,51513,42,47146,2,4294,44,,0,300,16768,1,9,51440
12/22/2021 10:00,Charles,200,105060,115,95946,,6049,115,,0,689,33615,,15,101995
12/22/2021 10:00,Dorchester,18,16481,35,15226,2,2329,37,,0,154,7020,2,11,17555
12/22/2021 10:00,Frederick,317,185370,189,171658,12,18594,201,,0,1552,76493,3,109,190252
12/22/2021 10:00,Garrett,16,13331,11,12130,,1043,11,,0,51,5943,,3,13173
12/22/2021 10:00,Harford,220,161521,160,150195,6,14587,166,,0,945,64015,,31,164782
12/22/2021 10:00,Howard,483,265164,331,245328,20,15291,351,,0,2163,116708,3,100,260619
12/22/2021 10:00,Kent,15,11810,5,10981,,1037,5,,0,53,5645,,1,12018
12/22/2021 10:00,Montgomery,1567,860986,762,786242,15,51238,777,,0,7098,365447,13,423,837480
12/22/2021 10:00,Prince Georges,1300,626565,583,565671,25,35322,608,,0,4069,190913,3,103,600993
12/22/2021 10:00,Queen Annes,60,31668,24,29353,2,2895,26,,0,231,13821,,3,32248
12/22/2021 10:00,Somerset,20,11409,20,10234,2,1258,22,,0,91,4037,,1,11492
12/22/2021 10:00,St. Marys,115,67376,40,62093,,4440,40,,0,616,25270,,6,66533
12/22/2021 10:00,Talbot,30,24723,14,22708,1,3101,15,,0,146,13088,1,15,25809
12/22/2021 10:00,Unknown,1159,439607,175,328931,24,43180,199,,0,798,57486,3,47,372111
12/22/2021 10:00,Washington,113,75230,58,68795,5,12104,63,,0,514,31193,,29,80899
12/22/2021 10:00,Wicomico,78,53173,52,48826,16,4713,68,,0,440,20426,1,8,53539
12/22/2021 10:00,Worcester,45,35094,15,32098,3,2966,18,,0,205,15387,,8,35064
12/23/2021 10:00,Allegany,24,33061,17,30438,1,3572,18,,0,91,13606,,7,34010
12/23/2021 10:00,Anne Arundel,634,396374,317,364855,11,27050,328,,0,2413,159197,3,91,391905
12/23/2021 10:00,Baltimore,654,562264,464,522330,21,39580,485,,0,3157,230369,2,116,561910
12/23/2021 10:00,Baltimore City,573,355367,315,320134,16,23578,331,,0,2114,124883,4,85,343712
12/23/2021 10:00,Calvert,86,61396,41,56504,2,4338,43,,0,350,24535,2,14,60842
12/23/2021 10:00,Caroline,15,15586,8,14486,2,3071,10,,0,90,6213,,9,17557
12/23/2021 10:00,Carroll,136,109404,83,102296,7,10660,90,,0,642,47563,1,73,112956
12/23/2021 10:00,Cecil,51,51564,18,47164,1,4295,19,,0,156,16924,,9,51459
12/23/2021 10:00,Charles,159,105219,73,96019,,6049,73,,0,521,34136,,15,102068
12/23/2021 10:00,Dorchester,7,16488,10,15236,2,2331,12,,0,49,7069,,11,17567
12/23/2021 10:00,Frederick,272,185642,130,171788,7,18601,137,,0,1366,77859,2,111,190389
12/23/2021 10:00,Garrett,10,13341,5,12135,,1043,5,,0,17,5960,,3,13178
12/23/2021 10:00,Harford,177,161698,112,150307,4,14591,116,,0,793,64808,1,32,164898
12/23/2021 10:00,Howard,406,265570,273,245601,3,15294,276,,0,1901,118609,2,102,260895
12/23/2021 10:00,Kent,16,11826,7,10988,,1037,7,,0,56,5701,,1,12025
12/23/2021 10:00,Montgomery,1470,862456,713,786955,19,51257,732,,0,6132,371579,14,437,838212
12/23/2021 10:00,Prince Georges,1401,627966,514,566185,24,35346,538,,0,3637,194550,2,105,601531
12/23/2021 10:00,Queen Annes,25,31693,9,29362,3,2898,12,,0,144,13965,,3,32260
12/23/2021 10:00,Somerset,15,11424,3,10237,,1258,3,,0,37,4074,,1,11495
12/23/2021 10:00,St. Marys,56,67432,24,62117,4,4444,28,,0,188,25458,1,7,66561
12/23/2021 10:00,Talbot,34,24757,19,22727,2,3103,21,,0,136,13224,,15,25830
12/23/2021 10:00,Unknown,1617,441224,523,329454,220,43400,743,,0,842,58328,,47,372854
12/23/2021 10:00,Washington,116,75346,65,68860,7,12111,72,,0,387,31580,1,30,80971
12/23/2021 10:00,Wicomico,48,53221,31,48857,2,4715,33,,0,198,20624,,8,53572
12/23/2021 10:00,Worcester,33,35127,10,32108,3,2969,13,,0,118,15505,,8,35077
12/24/2021 10:00,Allegany,2,33063,2,30440,1,3573,3,,0,18,13624,,7,34013
12/24/2021 10:00,Anne Arundel,119,396493,63,364918,6,27056,69,,0,387,159584,1,92,391974
12/24/2021 10:00,Baltimore,174,562438,135,522465,7,39587,142,,0,699,231068,,116,562052
12/24/2021 10:00,Baltimore City,143,355510,115,320249,6,23584,121,,0,519,125402,2,87,343833
12/24/2021 10:00,Calvert,16,61412,8,56512,,4338,8,,0,65,24600,,14,60850
12/24/2021 10:00,Caroline,,15586,,14486,,3071,,,0,7,6220,,9,17557
12/24/2021 10:00,Carroll,34,109438,32,102328,,10660,32,,0,135,47698,,73,112988
12/24/2021 10:00,Cecil,9,51573,5,47169,1,4296,6,,0,47,16971,,9,51465
12/24/2021 10:00,Charles,31,105250,26,96045,1,6050,27,,0,108,34244,,15,102095
12/24/2021 10:00,Dorchester,5,16493,2,15238,,2331,2,,0,14,7083,,11,17569
12/24/2021 10:00,Frederick,61,185703,34,171822,,18601,34,,0,184,78043,,111,190423
12/24/2021 10:00,Garrett,5,13346,2,12137,,1043,2,,0,11,5971,,3,13180
12/24/2021 10:00,Harford,27,161725,34,150341,1,14592,35,,0,173,64981,,32,164933
12/24/2021 10:00,Howard,121,265691,102,245703,2,15296,104,,0,529,119138,1,103,260999
12/24/2021 10:00,Kent,3,11829,1,10989,,1037,1,,0,12,5713,,1,12026
12/24/2021 10:00,Montgomery,239,862695,176,787131,6,51263,182,,0,1162,372741,3,440,838394
12/24/2021 10:00,Prince Georges,216,628182,151,566336,5,35351,156,,0,655,195205,,105,601687
12/24/2021 10:00,Queen Annes,7,31700,2,29364,,2898,2,,0,24,13989,,3,32262
12/24/2021 10:00,Somerset,10,11434,57,10294,,1258,57,,0,53,4127,,1,11552
12/24/2021 10:00,St. Marys,10,67442,6,62123,2,4446,8,,0,35,25493,,7,66569
12/24/2021 10:00,Talbot,3,24760,4,22731,,3103,4,,0,6,13230,,15,25834
12/24/2021 10:00,Unknown,279,441503,60,329514,3,43403,63,,0,126,58454,1,48,372917
12/24/2021 10:00,Washington,10,75356,16,68876,,12111,16,,0,52,31632,,30,80987
12/24/2021 10:00,Wicomico,16,53237,14,48871,1,4716,15,,0,58,20682,,8,53587
12/24/2021 10:00,Worcester,4,35131,11,32119,,2969,11,,0,20,15525,,8,35088
12/25/2021 10:00,Allegany,3,33066,,30440,,3573,,,0,71,13695,,7,34013
12/25/2021 10:00,Anne Arundel,5,396498,8,364926,,27056,8,,0,74,159658,,92,391982
12/25/2021 10:00,Baltimore,5,562443,3,522468,,39587,3,,0,31,231099,,116,562055
12/25/2021 10:00,Baltimore City,4,355514,9,320258,,23584,9,,0,65,125467,,87,343842
12/25/2021 10:00,Carroll,,109438,,102328,,10660,,,0,2,47700,,73,112988
12/25/2021 10:00,Charles,2,105252,,96045,,6050,,,0,,34244,,15,102095
12/25/2021 10:00,Frederick,,185703,1,171823,,18601,1,,0,2,78045,,111,190424
12/25/2021 10:00,Harford,,161725,,150341,,14592,,,0,9,64990,,32,164933
12/25/2021 10:00,Howard,4,265695,2,245705,,15296,2,,0,18,119156,,103,261001
12/25/2021 10:00,Montgomery,1,862696,5,787136,,51263,5,,0,22,372763,,440,838399
12/25/2021 10:00,Prince Georges,8,628190,4,566340,1,35352,5,,0,7,195212,,105,601692
12/25/2021 10:00,Talbot,,24760,,22731,,3103,,,0,1,13231,,15,25834
12/25/2021 10:00,Unknown,8,441511,5,329519,1,43404,6,,0,4,58458,,48,372923
12/25/2021 10:00,Wicomico,,53237,,48871,,4716,,,0,1,20683,,8,53587
12/26/2021 10:00,Allegany,5,33071,8,30448,,3573,8,,0,88,13783,,7,34021
12/26/2021 10:00,Anne Arundel,170,396668,120,365046,7,27063,127,,0,667,160325,,92,392109
12/26/2021 10:00,Baltimore,186,562629,230,522698,1,39588,231,,0,944,232043,,116,562286
12/26/2021 10:00,Baltimore City,119,355633,127,320385,2,23586,129,,0,487,125954,,87,343971
12/26/2021 10:00,Calvert,33,61445,16,56528,,4338,16,,0,121,24721,,14,60866
12/26/2021 10:00,Caroline,7,15593,10,14496,,3071,10,,0,13,6233,,9,17567
12/26/2021 10:00,Carroll,24,109462,26,102354,,10660,26,,0,185,47885,,73,113014
12/26/2021 10:00,Cecil,10,51583,15,47184,1,4297,16,,0,49,17020,,9,51481
12/26/2021 10:00,Charles,65,105317,44,96089,5,6055,49,,0,199,34443,,15,102144
12/26/2021 10:00,Dorchester,1,16494,7,15245,,2331,7,,0,22,7105,,11,17576
12/26/2021 10:00,Frederick,71,185774,57,171880,,18601,57,,0,272,78317,,111,190481
12/26/2021 10:00,Garrett,7,13353,9,12146,,1043,9,,0,17,5988,,3,13189
12/26/2021 10:00,Harford,75,161800,76,150417,9,14601,85,,0,361,65351,,32,165018
12/26/2021 10:00,Howard,104,265799,122,245827,2,15298,124,,0,586,119742,,103,261125
12/26/2021 10:00,Kent,3,11832,3,10992,,1037,3,,0,13,5726,,1,12029
12/26/2021 10:00,Montgomery,335,863031,256,787392,1,51264,257,,0,1858,374621,5,445,838656
12/26/2021 10:00,Prince Georges,313,628503,269,566609,7,35359,276,,0,1065,196277,2,107,601968
12/26/2021 10:00,Queen Annes,7,31707,10,29374,1,2899,11,,0,73,14062,,3,32273
12/26/2021 10:00,Somerset,3,11437,6,10300,,1258,6,,0,1,4128,,1,11558
12/26/2021 10:00,St. Marys,24,67466,26,62149,1,4447,27,,0,71,25564,,7,66596
12/26/2021 10:00,Talbot,7,24767,3,22734,,3103,3,,0,20,13251,,15,25837
12/26/2021 10:00,Unknown,744,442255,287,329806,9,43413,296,,0,207,58665,,48,373219
12/26/2021 10:00,Washington,42,75398,75,68951,,12111,75,,0,238,31870,,30,81062
12/26/2021 10:00,Wicomico,13,53250,20,48891,,4716,20,,0,61,20744,,8,53607
12/26/2021 10:00,Worcester,10,35141,10,32129,1,2970,11,,0,39,15564,,8,35099
12/27/2021 10:00,Allegany,28,33099,30,30478,4,3577,34,,0,90,13873,2,9,34055
12/27/2021 10:00,Anne Arundel,612,397280,399,365445,9,27072,408,,0,2192,162517,,92,392517
12/27/2021 10:00,Baltimore,761,563390,623,523321,19,39607,642,,0,2889,234932,3,119,562928
12/27/2021 10:00,Baltimore City,461,356094,309,320694,14,23600,323,,0,1437,127391,,87,344294
12/27/2021 10:00,Calvert,82,61527,81,56609,1,4339,82,,0,342,25063,,14,60948
12/27/2021 10:00,Caroline,12,15605,10,14506,1,3072,11,,0,31,6264,,9,17578
12/27/2021 10:00,Carroll,84,109546,66,102420,4,10664,70,,0,546,48431,,73,113084
12/27/2021 10:00,Cecil,45,51628,30,47214,4,4301,34,,0,116,17136,,9,51515
12/27/2021 10:00,Charles,199,105516,95,96184,3,6058,98,,0,555,34998,1,16,102242
12/27/2021 10:00,Dorchester,8,16502,11,15256,,2331,11,,0,44,7149,,11,17587
12/27/2021 10:00,Frederick,310,186084,278,172158,6,18607,284,,0,1046,79363,,111,190765
12/27/2021 10:00,Garrett,12,13365,8,12154,,1043,8,,0,41,6029,,3,13197
12/27/2021 10:00,Harford,169,161969,154,150571,2,14603,156,,0,883,66234,,32,165174
12/27/2021 10:00,Howard,287,266086,227,246054,4,15302,231,,0,1712,121454,1,104,261356
12/27/2021 10:00,Kent,9,11841,6,10998,2,1039,8,,0,44,5770,,1,12037
12/27/2021 10:00,Montgomery,1275,864306,770,788162,20,51284,790,,0,5465,380086,9,454,839446
12/27/2021 10:00,Prince Georges,1019,629522,741,567350,13,35372,754,,0,3351,199628,2,109,602722
12/27/2021 10:00,Queen Annes,41,31748,33,29407,1,2900,34,,0,202,14264,,3,32307
12/27/2021 10:00,Somerset,9,11446,13,10313,,1258,13,,0,29,4157,,1,11571
12/27/2021 10:00,St. Marys,107,67573,39,62188,5,4452,44,,0,251,25815,,7,66640
12/27/2021 10:00,Talbot,35,24802,13,22747,3,3106,16,,0,150,13401,,15,25853
12/27/2021 10:00,Unknown,1177,443432,260,330066,177,43590,437,,0,719,59384,,48,373656
